Date,Price,Open,High,Low,Vol.,Change %
7/8/2019,10390.90,10464.80,10538.60,10341.60,4.87M,-0.94%
7/9/2019,10440.10,10390.90,10464.80,10341.60,3.43M,0.47%
7/10/2019,10390.90,10489.40,10563.30,10390.90,5.18M,-0.47%
7/11/2019,10538.60,10440.10,10563.30,10390.90,5.55M,1.42%
7/12/2019,10514.00,10563.30,10711.00,10514.00,10.75M,-0.23%
7/15/2019,10563.30,10563.30,10587.90,10464.80,5.83M,0.47%
7/16/2019,10711.00,10612.50,10809.50,10612.50,10.07M,1.40%
7/17/2019,10883.40,10735.60,10932.60,10686.40,16.26M,1.61%
7/18/2019,10932.60,10784.90,10932.60,10784.90,10.44M,0.45%
7/19/2019,10932.60,11031.10,11055.70,10932.60,9.44M,0.00%
7/22/2019,10932.60,10981.80,11129.60,10908.00,11.75M,0.00%
7/23/2019,11178.80,10981.80,11203.40,10908.00,14.75M,2.25%
7/24/2019,11129.60,11228.10,11326.60,11129.60,11.09M,-0.44%
7/25/2019,11031.10,11080.30,11228.10,11006.50,10.28M,-0.89%
7/26/2019,11006.50,11031.10,11055.70,10932.60,9.03M,-0.22%
7/29/2019,11055.70,11031.10,11080.30,10981.80,9.35M,0.45%
7/30/2019,10760.20,11055.70,11129.60,10760.20,8.43M,-2.67%
7/31/2019,10932.60,10760.20,10932.60,10735.60,7.86M,1.60%
8/1/2019,10834.10,10883.40,10908.00,10784.90,3.93M,-0.90%
8/2/2019,10809.50,10661.70,10883.40,10661.70,7.13M,-0.23%
8/5/2019,10735.60,10784.90,10809.50,10661.70,6.50M,-0.68%
8/6/2019,10514.00,10587.90,10637.10,10489.40,7.93M,-2.06%
8/7/2019,10489.40,10538.60,10612.50,10464.80,3.50M,-0.23%
8/8/2019,10637.10,10563.30,10711.00,10489.40,6.37M,1.41%
8/9/2019,10563.30,10686.40,10711.00,10563.30,3.39M,-0.69%
8/12/2019,10784.90,10637.10,10809.50,10587.90,8.30M,2.10%
8/13/2019,10932.60,10735.60,10981.80,10686.40,8.93M,1.37%
8/14/2019,10981.80,11080.30,11129.60,10981.80,6.26M,0.45%
8/15/2019,10981.80,10834.10,10981.80,10760.20,6.30M,0.00%
8/16/2019,11031.10,10981.80,11129.60,10957.20,8.52M,0.45%
8/19/2019,10858.70,11055.70,11129.60,10858.70,5.58M,-1.56%
8/20/2019,10908.00,10883.40,11006.50,10858.70,5.51M,0.45%
8/21/2019,11080.30,10981.80,11178.80,10932.60,12.49M,1.58%
8/22/2019,11105.00,11178.80,11277.30,11105.00,9.70M,0.22%
8/23/2019,11154.20,11178.80,11228.10,11080.30,5.83M,0.44%
8/26/2019,11474.30,11055.70,11474.30,11006.50,29.81M,2.87%
8/27/2019,11474.30,11572.80,11695.90,11400.40,23.18M,0.00%
8/28/2019,11498.90,11474.30,11523.50,11351.20,9.67M,0.21%
8/29/2019,11498.90,11523.50,11548.20,11326.60,9.83M,0.00%
8/30/2019,11375.80,11498.90,11548.20,11375.80,8.09M,-1.07%
9/3/2019,11228.10,11400.40,11523.50,11228.10,17.71M,-1.30%
9/4/2019,11326.60,11178.80,11326.60,11154.20,6.70M,0.88%
9/5/2019,11129.60,11351.20,11375.80,11129.60,7.33M,-1.74%
9/6/2019,11129.60,11129.60,11178.80,11080.30,6.26M,0.00%
9/9/2019,11129.60,11178.80,11203.40,11105.00,4.14M,0.00%
9/10/2019,11105.00,11129.60,11277.30,11105.00,9.78M,-0.22%
9/11/2019,11154.20,11154.20,11178.80,11105.00,3.84M,0.44%
9/12/2019,11375.80,11178.80,11375.80,11178.80,9.50M,1.99%
9/13/2019,11474.30,11375.80,11572.80,11301.90,15.18M,0.87%
9/16/2019,11523.50,11474.30,11646.70,11449.70,9.46M,0.43%
9/17/2019,11474.30,11474.30,11523.50,11375.80,9.05M,-0.43%
9/18/2019,11621.10,11754.00,11780.60,11621.10,12.61M,1.28%
9/19/2019,11700.80,11647.60,11700.80,11594.50,5.49M,0.69%
9/20/2019,11727.40,11700.80,11833.80,11700.80,7.52M,0.23%
9/23/2019,11727.40,11727.40,11860.40,11700.80,7.18M,0.00%
9/24/2019,11780.60,11754.00,11780.60,11647.60,7.16M,0.45%
9/25/2019,11780.60,11727.40,11780.60,11674.20,6.73M,0.00%
9/26/2019,12019.90,11780.60,12019.90,11780.60,8.25M,2.03%
9/27/2019,12073.10,12019.90,12099.70,11966.80,8.09M,0.44%
9/30/2019,12126.30,12099.70,12259.30,12099.70,12.09M,0.44%
10/1/2019,12259.30,12179.50,12259.30,12099.70,7.27M,1.10%
10/2/2019,12232.70,12206.10,12312.50,12126.30,10.58M,-0.22%
10/3/2019,12206.10,12126.30,12206.10,12046.50,11.56M,-0.22%
10/4/2019,12046.50,12232.70,12232.70,12046.50,9.14M,-1.31%
10/7/2019,11913.60,12073.10,12126.30,11913.60,9.65M,-1.10%
10/8/2019,12073.10,11887.00,12073.10,11887.00,9.25M,1.34%
10/9/2019,12179.50,12046.50,12179.50,12019.90,6.92M,0.88%
10/10/2019,12099.70,12179.50,12206.10,12099.70,5.75M,-0.66%
10/11/2019,12099.70,12126.30,12179.50,12073.10,4.33M,0.00%
10/14/2019,12472.00,12232.70,12631.60,12232.70,22.18M,3.08%
10/15/2019,12418.80,12525.20,12525.20,12392.20,7.10M,-0.43%
10/16/2019,12392.20,12472.00,12551.80,12392.20,5.52M,-0.21%
10/17/2019,12339.10,12392.20,12392.20,12285.90,9.99M,-0.43%
10/18/2019,12232.70,12365.70,12418.80,12206.10,7.67M,-0.86%
10/21/2019,12046.50,12179.50,12232.70,12019.90,9.18M,-1.52%
10/22/2019,12152.90,12046.50,12206.10,12046.50,3.96M,0.88%
10/23/2019,12179.50,12179.50,12179.50,12126.30,2.83M,0.22%
10/24/2019,12206.10,12179.50,12259.30,12152.90,6.84M,0.22%
10/25/2019,12339.10,12206.10,12365.70,12152.90,7.05M,1.09%
10/28/2019,12232.70,12365.70,12445.40,12232.70,3.92M,-0.86%
10/29/2019,12152.90,12232.70,12285.90,12152.90,5.49M,-0.65%
10/30/2019,12259.30,12152.90,12285.90,12126.30,6.80M,0.88%
10/31/2019,12232.70,12232.70,12312.50,12179.50,3.36M,-0.22%
11/1/2019,12206.10,12232.70,12339.10,12152.90,7.58M,-0.22%
11/4/2019,12392.20,12232.70,12445.40,12206.10,13.40M,1.52%
11/5/2019,12365.70,12392.20,12445.40,12339.10,6.04M,-0.21%
11/6/2019,12525.20,12392.20,12711.40,12365.70,20.48M,1.29%
11/7/2019,12498.60,12551.80,12605.00,12445.40,11.31M,-0.21%
11/8/2019,12445.40,12525.20,12578.40,12418.80,13.38M,-0.43%
11/11/2019,12472.00,12605.00,12684.80,12418.80,25.59M,0.21%
11/12/2019,12392.20,12472.00,12498.60,12392.20,8.33M,-0.64%
11/13/2019,12365.70,12418.80,12472.00,12312.50,8.75M,-0.21%
11/14/2019,12206.10,12365.70,12365.70,12152.90,13.72M,-1.29%
11/15/2019,12099.70,12206.10,12206.10,12073.10,11.21M,-0.87%
